UserID,UUID,Version,TimeStemp,GyroscopeStat_x_MEAN,GyroscopeStat_z_MEAN,GyroscopeStat_COV_z_x,GyroscopeStat_COV_z_y,MagneticField_x_MEAN,MagneticField_z_MEAN,MagneticField_COV_z_x,MagneticField_COV_z_y,Pressure_MEAN,LinearAcceleration_COV_z_x,LinearAcceleration_COV_z_y,LinearAcceleration_x_MEAN,LinearAcceleration_z_MEAN,attack
97bb95f55a,1461853115150, 2.2, 2016-04-28 17:18:35.15,-0.010929560310945273,-0.009336963462189056,-4.83978581187354e-08,-2.872960819298783e-08,-3.6593582887700533,-26.168342245989304,0.1577086079006383,0.3059238226668967,990.9675290476193,5.947883187162396e-06,6.649873163827963e-06,-3.0562831624365483,18.445801299492388,0
97bb95f55a,1461853235297, 2.2, 2016-04-28 17:20:35.297,-0.010954382054187192,-0.009193809483743844,-1.087874723271891e-09,-2.366862863947364e-07,-3.410106382978724,-26.08212765957447,0.2418692911594038,0.42759594948230734,991.0515814285716,4.906208490500695e-06,1.7033928134884703e-06,-3.0537077556097563,18.446236575609767,0
97bb95f55a,1461853356422, 2.2, 2016-04-28 17:22:36.422,-0.011126241266009852,-0.009436511325123152,-2.7910648022698264e-08,-1.172258667834141e-07,-3.69,-26.20239130434783,0.29614426229508184,0.4200626514611542,991.0628276190477,-2.046525657112311e-05,1.3195311436642885e-05,-3.0599327489690715,18.44894413402061,0
97bb95f55a,1461853476673, 2.2, 2016-04-28 17:24:36.673,-0.010765211170103092,-0.009176923810309278,-1.277439624616101e-07,1.2230373323045053e-07,-3.7951685393258425,-26.07505617977528,0.30890253285088554,0.4692482193867834,991.0682755,8.038553160149713e-06,2.932316925325561e-05,-3.0654385578947365,18.441768278947368,0
97bb95f55a,1461853596952, 2.2, 2016-04-28 17:26:36.952,-0.17927581075897456,0.24167026512153844,0.8811876815057892,-0.6555703114719701,-25.953870967741928,-15.204193548387096,11.89596962510904,263.0572323975589,990.9357423809523,-0.4576926319150632,0.2343668558781052,-1.1031506875360824,0.3677624426103093,0
97bb95f55a,1461853716760, 2.2, 2016-04-28 17:28:36.76,-0.011471566556500001,-0.0119709094113,0.0006040398531027789,0.0012071301062537864,-64.70776595744681,-7.0547872340425535,29.157835351006927,-136.8552957788145,990.7111361904764,-0.0005891480487092424,-0.0119655835914739,-0.13120923040738916,-1.0299237451724137,0
97bb95f55a,1461853837718, 2.2, 2016-04-28 17:30:37.718,-0.012209872260098523,-0.011532930778817736,1.6605648269017169e-06,2.3861659523530254e-06,-33.74444444444444,14.788253968253967,0.04617304964539007,0.07711175278622083,990.6609933333333,0.0006068714333346737,-0.00034253143178749284,10.106744891414143,-16.470726863636365,0
97bb95f55a,1461854261709, 2.2, 2016-04-28 17:37:41.709,-0.011960136252261307,-0.01260785987557789,5.842351439984326e-06,5.574116400869799e-06,-42.259682539682544,8.409206349206347,0.5848566362715301,1.0304014184397163,990.7075571428572,0.1488747616327856,-0.050130772715062964,7.175485875879398,-17.695609422110554,0
97bb95f55a,1461854382229, 2.2, 2016-04-28 17:39:42.229,-0.017370029144670052,-0.015059703075126904,0.00012907163836025094,-4.877724031852309e-07,-33.024064171122994,15.516577540106953,0.07818816629291002,0.044826220458857986,990.8713257142856,-3.440963113202598,-3.5814266320553307,4.771682630456853,-1.4234599801478176,0
97bb95f55a,1461854502191, 2.2, 2016-04-28 17:41:42.191,-0.012235027694368931,-0.014331943874271844,6.120518263035484e-06,9.138438798691513e-06,-32.773968253968256,17.17904761904762,0.5817823708206689,0.9522851063829784,990.6962490476193,0.00028988632254519086,0.0004157717935375576,9.131452086633665,-17.454620747524753,0
97bb95f55a,1461854623166, 2.2, 2016-04-28 17:43:43.166,-0.013281696255073892,-0.011670680568866994,2.565857310116368e-05,3.796926056284387e-05,-31.19010638297873,18.438829787234038,0.1956180566617365,0.3267839685971103,990.7981261904762,0.011986611754494643,0.004711538644172218,9.237619566326533,-17.508823112244894,0
97bb95f55a,1461854742883, 2.2, 2016-04-28 17:45:42.883,-0.011507183204854369,-0.013022340886407769,2.9150009090722773e-05,-2.5380671571661428e-05,-33.24574468085106,15.576063829787236,0.2866104221185571,0.5034709978382067,990.6794533333333,0.0016689835152129205,0.002889013381129771,9.236690950495053,-17.26820097029703,0
97bb95f55a,1461854863468, 2.2, 2016-04-28 17:47:43.468,-0.00940893475634518,0.0008111150049746182,4.7162820697633706e-05,5.7653451862482285e-05,-32.587379679144384,17.028770053475935,-0.043457512506468864,0.1925771260997068,990.7125914285713,4.74578654702776e-05,-9.273156247993496e-05,-0.16351922784771575,-0.9839377758375636,0
97bb95f55a,1461854983524, 2.2, 2016-04-28 17:49:43.524,-0.0175440861345641,-0.009233657736615384,0.00012832947295434802,0.00022548218810110248,-31.47368983957219,17.98716577540107,0.17054593755390707,0.8805305847852335,990.6939390476193,0.03943806468857691,-0.0009538354938569966,8.826698599999997,-17.76500888780488,0
97bb95f55a,1461855127795, 2.2, 2016-04-28 17:52:07.795,-0.014298186003061222,-0.005797810461224488,-0.0005088885602771578,0.0009248545913117632,-77.75336842105263,-21.337263157894736,1.0412769924812018,-0.17905182957393492,990.5818680952381,0.001777218456823573,0.001463874796021476,-0.1856997182676768,-0.982912392020202,0
97bb95f55a,1461855248876, 2.2, 2016-04-28 17:54:08.876,-0.0116908718106599,-0.011102813431472082,1.6963230917964763e-06,-2.483018213287093e-06,-31.250744680851067,20.095531914893613,0.2992651041074073,0.5864239845261124,990.7512914285713,0.0001810397965252896,0.0001336516756190325,8.437395829896907,-17.90616492783505,0
97bb95f55a,1461855388906, 2.2, 2016-04-28 17:56:28.906,-0.009886473543076923,-0.00955323699897436,3.377705236472904e-06,3.7599705780226715e-06,-31.628663101604282,19.35272727272727,0.3731753665689151,0.7555741935483866,990.77144,4.520161527881618e-05,-0.00028739450771661946,9.00004472705314,-17.560894381642512,0
97bb95f55a,1461855509398, 2.2, 2016-04-28 17:58:29.398,-0.011240985788775509,-0.010878197952040815,3.7867291412943603e-06,3.181426555101632e-06,-31.11015873015873,20.073650793650803,0.04077345491388053,0.062095744680851175,990.793711904762,0.0010063584276071584,0.0002794392801592467,8.890588045,-17.623854925,0
97bb95f55a,1461855629687, 2.2, 2016-04-28 18:00:29.687,-0.011574401884455958,-0.010800291312953368,1.3411553300603769e-06,2.3789927428016758e-06,-32.37741935483871,17.196774193548382,0.210027829119442,0.2914198430688752,990.735699047619,0.00017904811975195942,7.406243490748097e-05,9.2739573175,-17.273265639999998,0
97bb95f55a,1461855749778, 2.2, 2016-04-28 18:02:29.778,-0.014502619644615387,-0.03245232569948718,0.0043984867643990936,0.0019130216878191148,-31.598617021276606,17.889893617021276,0.23598196609398106,0.02660893161906941,990.7976766666667,0.2278402587172849,-0.08901653583231711,8.342632884236453,-17.464538133004925,0
97bb95f55a,1461855870697, 2.2, 2016-04-28 18:04:30.697,-0.011260966595789474,-0.011381509714736842,1.3217472505372491e-06,-4.4934485710495423e-07,-31.763406593406593,19.010439560439558,0.4996578592678042,0.6231229312124339,990.8529852380952,2.029164649913056e-05,5.548612346374422e-05,8.979229558080807,-17.521895767676767,0
97bb95f55a,1461855991034, 2.2, 2016-04-28 18:06:31.034,-0.01021384390507772,-0.010120012393264249,1.1836965736244065e-05,-3.648906156177978e-06,-31.51741935483871,18.81483870967742,0.14581663469921546,0.2868625632083698,990.8434704761903,0.0002906821270407323,8.994559149130416e-05,8.581763709756098,-17.429152204878047,0
97bb95f55a,1461856111771, 2.2, 2016-04-28 18:08:31.771,-0.011816390488020832,-0.010853768696875,2.606515390065812e-06,2.282350904501525e-06,-31.35258064516129,19.672903225806447,0.3076745597210115,0.4618217262423713,990.8677457142858,-0.00026141234376933655,-0.0002408673459412356,8.897488266331658,-17.46019343718593,0
97bb95f55a,1461856231699, 2.2, 2016-04-28 18:10:31.699,-0.007810127670408162,-0.012379623023979592,4.7842895564883525e-06,9.634002920655826e-06,-31.570105263157892,19.243894736842105,0.38200781954887214,0.6499487719298249,990.8265542857145,0.02961349007058175,-0.5907022246079596,9.772444944444443,-17.24016775362319,0
97bb95f55a,1461856352339, 2.2, 2016-04-28 18:12:32.339,-0.011575612680882351,-0.010847159780392156,-1.3452504811080576e-06,9.194617820150205e-06,-31.13733333333333,19.894,0.019899888268156387,0.014149944134078257,990.9027571428572,1.845341683491178e-05,8.872315233554492e-05,9.056729518518518,-17.652194417989413,0
97bb95f55a,1461856472405, 2.2, 2016-04-28 18:14:32.405,-0.010080406383897436,-0.011071921708820513,-2.651739517466941e-05,7.024642229335936e-05,-34.264105263157894,14.416736842105264,0.26048812030075225,0.4462057142857143,990.8699519047619,0.010097791528951796,7.838889556709781e-05,11.023536439698491,-15.588385982412062,0
97bb95f55a,1461856592840, 2.2, 2016-04-28 18:16:32.84,-0.011220604422448979,-0.011075217599693878,-2.3347744633537674e-06,5.375768373224431e-06,-33.68571428571428,14.642222222222225,0.07745744680851074,0.15612198581560288,990.9357771428572,-0.00014916398032199408,-2.3185015455828517e-05,11.084813775862068,-15.638390682266008,0
97bb95f55a,1461856713151, 2.2, 2016-04-28 18:18:33.151,-0.009939297793775509,-0.010409427332142855,6.886984617217574e-05,-5.6221683405064794e-05,-33.58020942408377,14.715078534031413,0.5012558060071644,0.7499781096720859,990.9086004761904,0.007694015785398214,-7.494760942577143e-05,10.791139723618093,-15.75169924371859,0
97bb95f55a,1461856833159, 2.2, 2016-04-28 18:20:33.159,-0.011073287409230768,-0.010271607637435898,1.5298720240188582e-06,9.406268558862312e-07,-33.90821052631579,14.940631578947368,0.5414147368421052,0.6974706766917294,990.9353266666667,0.004178116794458706,0.04737414156021677,11.011351446700509,-15.380440913705584,0
97bb95f55a,1461856954314, 2.2, 2016-04-28 18:22:34.314,-0.010633930489189187,-0.010602260437837838,8.616547612917869e-08,-4.289000069636432e-08,25.113257142857147,-39.53828571428571,0.25380472906403945,0.3945280788177336,990.9921695,0.011927060652991069,-0.037913207479472535,0.2815114985405405,-0.8679427424864865,0
97bb95f55a,1461857074061, 2.2, 2016-04-28 18:24:34.061,0.00046882737447917635,-0.054637802946874994,-0.006440732621475309,0.0067173918871429785,21.728297872340427,-28.40042553191489,0.5315265445443171,0.5157879622255089,990.8513718181821,0.05421400874400588,-0.008154316184361087,0.6063029704301508,-0.844626939522613,0
97bb95f55a,1461857194676, 2.2, 2016-04-28 18:26:34.676,0.10630586029878786,-0.05138825016363637,-0.004831483999084739,-0.011483046788012041,-11.626349206349206,-17.470476190476187,6.04494589665654,-9.838094224924005,990.8592952380952,-0.04475611880612451,-0.04224554972563295,-0.09027711400292686,-1.0325712134682927,0
97bb95f55a,1461857314911, 2.2, 2016-04-28 18:28:34.911,-0.01166518666751269,-0.008553208469035534,0.000100233203834408,0.0003520183302287517,-16.93283422459893,-28.197112299465235,0.4994501638778676,0.9355355873727788,990.9066266666664,-0.006390547817025442,0.0014118291172706126,-0.14907781615227722,-0.8988496704455445,0
97bb95f55a,1461857746858, 2.2, 2016-04-28 18:35:46.858,-0.010563414925257732,-0.010199632541237113,4.462459742548885e-08,-1.6724279479206967e-07,20.06322580645161,-26.17967741935484,0.4679730078465562,0.7258681778552739,990.911238095238,-9.004834707302703e-06,-2.192112116838629e-05,-0.5824777098469388,18.69219580612245,0
97bb95f55a,1461857867209, 2.2, 2016-04-28 18:37:47.209,-0.010315041757575758,-0.010033930303030302,-7.961208821718253e-08,2.134666465702645e-09,20.237777777777776,-25.767619047619053,0.13463191489361698,0.2931641337386019,990.9798342857144,3.4082804623908364e-06,2.124885489825579e-05,-0.58287263,18.684603048543693,0
97bb95f55a,1461857988070, 2.2, 2016-04-28 18:39:48.07,-0.010378258239898993,-0.009988199292929292,1.585186181896997e-08,7.63428016489719e-08,19.85111111111111,-25.835555555555555,0.3734312056737589,0.7598191489361702,990.8914904761904,1.5104563414577511e-05,-1.682469599560143e-05,-0.59357124328125,18.6831305625,0
97bb95f55a,1461858108295, 2.2, 2016-04-28 18:41:48.295,-0.010303962592783504,-0.009780939690721649,2.594737326098744e-08,-5.552213139447926e-08,19.98385026737968,-25.628663101604282,0.10518837329653258,0.3793197515956527,990.8857685714287,3.2980603904961427e-06,-5.660061339058696e-07,-0.59167475925,18.67973094,0
97bb95f55a,1461858229054, 2.2, 2016-04-28 18:43:49.054,-0.010447042961139895,-0.009925449764248705,2.221744056231376e-08,2.976427738841541e-08,19.485164835164834,-25.97076923076923,0.4561642158946028,0.8007376115597107,990.857561904762,3.4158769008805037e-06,7.214989553097401e-06,-0.5957685093650794,18.674048539682538,0
97bb95f55a,1461858349211, 2.2, 2016-04-28 18:45:49.211,-0.010746716432835821,-0.009897419718905473,9.125942352712481e-08,4.0913061060456414e-09,19.80385026737968,-25.652085561497326,0.4385500086251508,0.6858904605830602,990.8504957142856,1.0424514749748264e-06,-2.573821602493212e-05,-0.595444,18.67273760891089,0
97bb95f55a,1462036912420, 2.2, 2016-04-30 20:21:52.42,0.07006882415673267,0.038051562681188124,0.012699308033262632,-0.06037818157740405,-7.5323809523809535,15.475873015873015,-7.9685045592705155,-3.1777587639311045,986.4916695238096,-0.9967065569466866,1.082006899649723,0.02031492203731323,-0.5622779031203979,0
97bb95f55a,1462037033828, 2.2, 2016-04-30 20:23:53.828,0.03882069413487176,0.02009525708246153,0.01801398908820229,-0.02571792308076198,-33.63694736842105,-16.910842105263153,57.79498776942358,81.56467428571429,986.6529066666667,-0.05028347251972483,0.06327091911803683,-0.026065484097948646,0.07650201021487175,0
97bb95f55a,1462037153168, 2.2, 2016-04-30 20:25:53.168,-0.0043145954107216495,-0.01668456724845361,-0.00014854641917152035,-8.705015631143293e-05,26.22655737704918,-31.50622950819672,0.8807949198342641,1.3013178526391649,986.830034,0.004187924601203289,-0.003214801491855589,0.04786416966818651,-0.8821309197409326,0
97bb95f55a,1462037274035, 2.2, 2016-04-30 20:27:54.035,-0.007186579935148519,-0.007897195519801982,0.0253497773401651,-0.02233121734197489,-9.488842105263158,-25.43147368421053,-0.32409563909774464,0.4663542857142852,986.921978095238,-0.028768520163790782,0.04322875799790184,0.007845363980299964,0.0620502071785,0
97bb95f55a,1462037393939, 2.2, 2016-04-30 20:29:53.939,0.06584042924187193,0.033621425374384256,0.17447805703718675,0.014777558612097938,-2.4429473684210525,-26.190315789473683,-6.650775538847121,6.297372631578948,986.9576347619047,-0.3848188403669117,-0.0450276203059047,-0.6503479591167513,0.05058630432741116,0
97bb95f55a,1462037514862, 2.2, 2016-04-30 20:31:54.862,-0.15392536111678395,-0.04139141224974875,0.05537858743664113,-0.020383988713630136,14.967096774193545,-13.243225806451616,-15.359438605056667,17.372668247602437,986.6214523809523,-0.2287518129646073,0.007842583973293378,-0.11805807853104475,-0.05660242801263681,0
97bb95f55a,1462037634699, 2.2, 2016-04-30 20:33:54.699,-0.05739840988009951,-0.1038672585128358,0.038499656831106656,0.03707767015719105,-20.85047619047619,-36.294285714285714,-17.911299392097266,-0.44286200607902704,986.8032219047619,-0.01595699285541391,-0.052464657667870215,0.019041909941530585,0.29296766600255103,0
97bb95f55a,1462037755144, 2.2, 2016-04-30 20:35:55.144,-0.004489133749743596,0.043069462069743526,0.053131722557503855,0.049175661636100584,-1.9136507936507925,23.586666666666666,-8.361463829787231,-4.477082978723405,986.9975290476193,4.8847079255940935,-6.299645635591763,3.7292983502885577,-6.016572267014924,0
97bb95f55a,1462037875778, 2.2, 2016-04-30 20:37:55.778,-0.1374491603117948,-0.020438054822564097,0.0070290562501068,-0.0067111850811736005,-43.48168421052633,4.878947368421055,-3.649739348370928,-13.985853634085212,986.9742433333333,0.017128786783989304,0.05324783170402191,-0.151038327831,-0.10971812911159996,0
97bb95f55a,1462037996520, 2.2, 2016-04-30 20:39:56.52,-0.009034261979179488,-0.009047919261230771,-5.123707811621793e-05,0.00033921499322240277,-43.87882978723405,-23.466063829787235,0.2532905563772899,0.490953430424393,987.0209133333334,0.017141675489823215,0.012538597630521512,-0.02400985721802956,-0.2122000764344828,0
97bb95f55a,1462038116739, 2.2, 2016-04-30 20:41:56.739,-0.04087952320896907,-0.0004406571592783459,0.00017504397687155232,-0.0029617882666556268,-22.84308510638298,-10.974255319148936,3.128995357833652,6.436275708271701,986.8764157142856,-0.06444190297932205,0.041087566133131435,0.303481197395,-0.6564899256625001,0
97bb95f55a,1462038237025, 2.2, 2016-04-30 20:43:57.025,-0.0007467831790721642,-0.007924963547422682,0.0001855249609647533,-0.00012840276367671045,-66.17585106382978,33.321063829787235,-1.7945627261349406,0.602670269655251,984.5804428571428,-0.01849957171381906,-0.023019483094611083,0.0809124576519802,-0.9224511761881188,0
97bb95f55a,1462038359405, 2.2, 2016-04-30 20:45:59.405,-0.021771000871794875,-0.017526331767999996,-0.0017286776153665167,0.0011977048459899792,3.445625,-11.7884375,0.018261321989528814,-0.15612771596858635,984.3291714285713,0.00808419728979517,0.002771526465393613,-0.2264454117715736,-0.9233027914720812,0
97bb95f55a,1462038480007, 2.2, 2016-04-30 20:48:00.007,-0.00851274777678392,-0.0047776307933668355,-1.7806083902666744e-05,-2.8186582246768514e-05,-21.373404255319148,8.962659574468086,0.05855990442598706,0.09538095346455804,982.6487133333336,0.0009890421528054717,-7.100853937914078e-05,-0.29581309853535354,-0.9629975014646464,0
97bb95f55a,1462038600017, 2.2, 2016-04-30 20:50:00.017,-0.010562097175399998,-0.006448844713,-8.181288601149586e-05,-9.806289701188348e-05,-66.87809523809524,19.21619047619048,-4.3095565349544085,0.4502598784194529,982.957960952381,-0.009490554344762573,-0.00830605177435452,-0.14316124866180904,-0.8177811694472362,0
97bb95f55a,1462038721557, 2.2, 2016-04-30 20:52:01.557,0.01887827037950739,-0.015863519540197043,-0.0013802674511546572,-0.0004124442694419185,-71.44064516129029,37.734193548387104,-5.790691333914559,1.1370093112467294,986.5953738095236,-0.08633243122083255,-0.025838276544549888,-0.09592597389637306,-0.9105644634196892,0
97bb95f55a,1462038840846, 2.2, 2016-04-30 20:54:00.846,-0.008744924709108913,-0.007426528030693069,-0.0010737485916934336,-0.00020216871650063169,-89.05989473684211,31.68221052631579,-1.1644129323308272,0.06757062656641606,992.9513347619047,-0.15664668421776573,-0.06208959928508055,-0.1959580168910891,-0.8421036138069307,0
97bb95f55a,1462038962052, 2.2, 2016-04-30 20:56:02.052,-0.024446487793400005,-0.0163065357157,0.00034204974767715096,-0.001909441842011965,-60.93,33.08936170212766,-0.34384812834224554,0.06900989873705755,998.520151904762,-0.002829818417653947,-0.0004980935715126159,-0.14564371039343432,-0.8523304518080808,0
97bb95f55a,1462039242031, 2.2, 2016-04-30 21:00:42.031,-0.034418253145595865,-0.004207242738134716,4.9319307254101305e-06,-0.0008952445493783768,-68.59053191489362,48.69829787234042,-1.5888308567527596,0.8412985777676644,1001.544247,-0.0044439813893496155,-0.014526815144438843,-0.10071141386666664,-0.6996674857029411,0
97bb95f55a,1462039362603, 2.2, 2016-04-30 21:02:42.603,-0.020564064672118236,-0.055409494180197034,-0.004915414807992885,-0.015018304004225347,-28.25708108108108,11.796648648648649,0.3513620094007043,0.1819778848413627,1001.8454205,-0.00018330009836651918,0.034281399251376965,-0.3984881344202073,-0.9450032922300518,0
97bb95f55a,1462039483697, 2.2, 2016-04-30 21:04:43.697,-0.10468983017979276,-0.03551525519585491,0.014692304077273144,-0.010543306761724502,-52.71210810810811,22.784756756756764,-3.4982833960047004,3.98561573443008,1002.8848219047619,0.06231378684328294,0.05390304543624983,-0.2247701690832488,-0.8997390483624366,0
97bb95f55a,1462039603822, 2.2, 2016-04-30 21:06:43.822,0.16814567756701027,-0.13264875721649488,0.6310730781664674,0.5740598298928363,-28.154117647058825,-25.392192513368983,-93.40052789373816,-56.42282277039846,1002.861051904762,-0.09734725670684198,-1.8589533933273847,-0.8023983890474491,0.5381061247091835,0
97bb95f55a,1462039724752, 2.2, 2016-04-30 21:08:44.752,0.010672165021465969,-0.011379088024293195,-2.089945255986133e-05,-2.4500170771970765e-05,14.378688524590164,-36.58131147540984,-1.2226698612862543,0.1467822014051524,1002.878246,0.010214777965707245,0.01210493581147807,-0.3015960845694737,-0.8816320205263158,0
97bb95f55a,1462039844501, 2.2, 2016-04-30 21:10:44.501,0.0587666330896907,0.00119842215979384,0.6348934417511947,0.5355907952652136,10.183664921465967,9.997068062827225,-31.927260777073574,9.048806040231463,1003.0659814285716,-4.378014610264023,-0.1981310456460557,-1.3320033618557214,-0.7225112318393034,0
97bb95f55a,1462039964916, 2.2, 2016-04-30 21:12:44.916,0.13932771479166667,0.010591613440104177,-0.18836606701817926,0.005554035831732999,-6.374594594594594,-12.724216216216213,37.09643160987077,20.109540564042298,1002.694328095238,0.3229278841427932,-0.2709127970182816,-0.07302988368527914,-1.3064854758629445,0
97bb95f55a,1462040084851, 2.2, 2016-04-30 21:14:44.851,-0.041139693847076914,-0.002870752096205143,-0.015325628602078844,0.0029246655989214197,-18.803809523809523,-23.358730158730157,0.052364437689969484,0.3961890577507594,1002.6552833333334,0.09334642749043233,-0.09218735649420493,-0.246257151015,-0.94027403709,0
97bb95f55a,1462040204897, 2.2, 2016-04-30 21:16:44.897,0.017311906411734704,-0.018707348138265304,8.529180652615061e-05,-0.0010366779949394804,-21.496105263157894,-22.336105263157894,-0.3984131328320797,2.355291528822056,1002.5036728571428,-0.009871726019726,0.019044418431415255,-0.2565521923244554,-0.9381247393589108,0
97bb95f55a,1462040345107, 2.2, 2016-04-30 21:19:05.107,-0.011779052870408162,-0.020210132006326532,-0.002351424417489464,-0.0004908698842160948,-19.311473684210526,-24.98494736842105,0.6361566917293235,0.5463777443609029,1002.612249047619,0.014379092887875053,-0.01022851504664752,-0.3240036926246231,-0.9883499125859296,0
97bb95f55a,1462040465398, 2.2, 2016-04-30 21:21:05.398,-0.01461779580010101,0.018530490172424245,-0.0029691531540374065,-0.007061858541042845,-21.78505263157895,-20.74610526315789,-0.8533770426065161,0.4490073182957395,1002.5430166666664,-0.0301225035838965,0.00924042748448834,-0.2198831180527919,-0.9148981979187816,0
97bb95f55a,1462040585601, 2.2, 2016-04-30 21:23:05.601,-0.01572551604734299,-0.0013727502354589315,-0.0015312214976148384,-0.0004884365615189413,-17.500736842105262,-17.204526315789472,0.42110987468671696,0.6491393483709279,1002.709085,0.0052489889229913,0.014491198894241629,-0.152475425957971,-0.8604073175864735,0
97bb95f55a,1462040706273, 2.2, 2016-04-30 21:25:06.273,-0.013611126556930694,-0.003920911446534653,-4.10972327061695e-05,-0.00017757524659251352,-16.743473684210525,-28.20378947368421,0.2907677192982457,0.5460384962406013,1002.666750952381,0.0007775005954789416,-0.00019673527444315163,-0.2360499666871795,-0.9326232813846154,0
97bb95f55a,1462040826004, 2.2, 2016-04-30 21:27:06.004,-0.011578093083500001,-0.006321012894600001,-0.0004999989566319337,0.0002390766590628647,-18.468315789473685,-31.98,0.2172380952380953,0.3222476190476194,1002.4898623809523,0.0018659903204142024,-0.009053649960411136,-0.28539193576767674,-0.9755840315151516,0
97bb95f55a,1462040946759, 2.2, 2016-04-30 21:29:06.759,0.08126853605030612,0.15655311324183674,0.09137867880958844,-0.032314753286082167,14.188571428571427,-1.7085714285714286,-7.678075075987843,17.530601215805465,1002.69162,-0.2523961880427777,-0.11006182579712433,-0.4854879609748744,-1.0945642809899498,0
97bb95f55a,1462041066568, 2.2, 2016-04-30 21:31:06.568,0.02904612058489795,0.004684989272244886,-0.000412384932937937,0.003857311686098044,-14.688315789473686,-17.939052631578946,2.1820079197994984,-0.3628397994987469,1001.3955657142856,-0.011911614300527174,-0.00446695719660661,-0.0666625346138,-0.90689460375,0
97bb95f55a,1462041186923, 2.2, 2016-04-30 21:33:06.923,-0.045393713240099005,0.024730483434554446,-0.0011549483694367141,0.0034892900141742468,-5.976125654450263,-11.872146596858638,0.7331883604298705,-0.055792659134747735,1001.765008095238,0.0224690335743178,-0.016561122093931367,-0.2838574267288557,-0.9355473354726368,0
