OrientationProbe_azimuth_MEAN,OrientationProbe_pitch_MEAN,OrientationProbe_roll_MEAN
18.84976474,2.42019391,-2.974391818
18.0209896,2.4327457177777783,-2.994578173333333
17.863328693877552,2.4268091265306118,-2.9984428183673466
17.696626981481486,2.4185098944444445,-2.9780869111111112
17.86877341509434,2.4145178622641508,-2.949421824528302
17.445130829787235,2.422820793617021,-2.9408628680851066
17.86936468292683,2.3958197951219518,-2.9673595975609754
344.8257723076923,-2.5944371884615385,22.216398461538464
3.778510956,179.899027,1.2663090540000002
48.25360990892857,179.90074464285718,1.285271925
3.530370998214285,179.8778576785714,1.2653253285714283
4.393263228846154,179.8891201923077,1.2490571730769229
3.5313424942307687,179.8873405769231,1.2604785826923075
3.6346809461538463,179.9132430769231,1.2675415
4.347850722,179.8883888,1.259646632
3.884516252941177,179.88346352941178,1.2600998352941175
2.7858316932,179.8686176,1.2216789479999999
4.157776495918367,179.8824518367347,1.2804497571428572
4.095828160416667,179.901275625,1.2629456645833332
4.603323487499999,179.89581660714282,1.2587496339285713
4.39791441,179.87915875,1.2792413
3.90870249,179.8898816,1.281814138
3.5467182959183674,179.8949118367347,1.2727595020408162
4.254325478,179.87405959999998,1.275354996
4.87268368125,179.88519937499996,1.2814563125
3.4671966615384617,179.883935,1.2700481519230769
71.9265909201755,179.8793310526316,1.2858703719298246
4.206015920408164,179.8825502040816,1.2722487734693877
3.910258019565217,179.86640760869565,1.2885125934782609
3.1979434387755097,179.88731448979593,1.2655967102040817
4.8529243,179.875,1.2509714
2.8697656875,179.90631166666668,1.2898528583333333
3.082531392156864,179.8901325490196,1.273998580392157
3.2447256346938778,179.8909602040816,1.2669591142857144
3.3706328145833337,179.87421229166668,1.2726931666666668
3.692923530769231,179.89355788461538,1.2610833115384614
4.18509875625,179.904505625,1.27676823125
3.784209774468085,179.88023021276595,1.256602725531915
3.5416542152173918,179.8966141304348,1.2600461108695653
35.15983504444442,179.89475422222222,1.2397301644444445
4.240866021276595,179.91274148936168,1.2938816468085106
3.8328954957446806,179.89926382978726,1.2709531340425533
4.243264580851064,179.8830746808511,1.270720919148936
4.547682031914893,179.91344914893617,1.2623354468085106
4.262965516363637,179.8956609090909,1.2729187254545455
4.48773690877193,179.9096071929825,1.2954825245614037
5.30137526122449,179.8836393877551,1.2843412612244898
5.9199235509433965,179.89326660377358,1.295502724528302
5.841829592982456,179.91294210526314,1.2836427666666668
5.30821856,179.8850524,1.27943124
4.513027727083333,179.90079104166668,1.30138995
3.872619350943397,179.92674415094342,1.3124800264150944
4.042125235555555,179.93121266666665,1.2877251955555555
5.516683525490196,179.90185235294118,1.3160296823529412
4.3019828040000005,179.9137796,1.296674748
4.741202418181818,179.90467218181817,1.2835353381818182
5.846620054166667,179.93293979166668,1.2996226020833337
4.57608340212766,179.9250125531915,1.289565806382979
4.4661067,179.90949836363637,1.2822895490909092
4.434690556521738,179.93276282608696,1.2990304934782608
5.8556514,179.9125625,1.3117720875
5.224300442857143,179.9381897959184,1.3122089918367348
5.7689749875,179.96688125,1.359349775
4.868778076470588,179.92350470588238,1.3021199588235297
64.08593467777783,179.94159259259257,1.3011903370370372
4.632935258,179.9208864,1.309028358
4.852445712244896,179.91303489795916,1.3057047081632651
4.903742503636363,179.90764236363637,1.3112184636363635
4.912880347058823,179.91637764705882,1.2988904823529412
5.2875310267857145,179.88762964285718,1.3116352303571428
4.485914354347826,179.9102813043478,1.2717471152173914
4.11834316875,179.929193125,1.2887099708333334
5.810488310869565,179.94898108695648,1.305262541304348
4.824025662745098,179.9189888235294,1.307776350980392
3.043178127659574,179.91027404255317,1.285508070212766
5.647901305660378,179.89861849056604,1.289500420754717
4.610513033962263,179.92761547169812,1.3009318358490565
5.484268032692309,179.936205,1.3019428057692308
3.9318666102040822,179.91043020408162,1.2932196673469387
5.13332892173913,179.93138934782607,1.3171271978260868
5.0896098875,179.926703125,1.3103631145833334
5.130293271999999,179.9026852,1.302178246
4.765328495833334,179.91476791666668,1.2896511208333334
5.102393426,179.9177976,1.304076458
4.495174725490196,179.9264280392157,1.311000531372549
4.369370959183674,179.94330714285718,1.3133143734693875
5.7017772132075475,179.90689075471698,1.296074679245283
5.598724466,179.9086304,1.294798906
5.661027310714285,179.93522964285714,1.3320487571428572
5.5986745543859655,179.93219105263157,1.292036749122807
5.6436497612244905,179.9238385714286,1.2821600734693877
5.188742016326531,179.9335875510204,1.3243734673469387
3.7440913604166655,179.92815458333337,1.31645674375
4.7520549020408165,179.93672897959183,1.3008850489795918
5.442700205660376,179.9313686792453,1.3035422471698113
4.555493317021276,179.91701297872342,1.2900692085106382
4.574591738461539,179.90040365384615,1.3210334173076923
5.2346148163265305,179.92652877551018,1.3028092693877549
4.720276278571428,179.92576125,1.3177356035714285
5.828984159615384,179.9309973076923,1.31063765
5.137785360377358,179.91305150943398,1.3096103056603774
4.4736709867924525,179.92082811320756,1.3098528566037737
83.59782211698112,118.86150660377358,1.371112683018868
4.1535446081632665,179.93100714285714,1.3259964918367346
4.774141678947369,179.92123,1.3473367947368422
3.71882176904762,179.94452166666667,1.327707969047619
5.002473582352942,179.9248811764706,1.2910349588235297
5.816649174468084,179.9536955319149,1.343955906382979
4.548444443999999,179.92981559999998,1.334804946
68.48472411224492,-179.97041714285714,1.4243227897959183
5.598865961702128,179.9664634042553,1.3563142106382977
5.122762557142857,179.95091836734693,1.3443819653061224
4.571732172222221,179.94826055555558,1.3233593277777778
4.622650538888889,179.956025,1.3161739444444445
4.869925841666666,179.92576375000004,1.3025573458333333
4.74891269245283,179.9462603773585,1.303615975471698
4.749041325,179.94769958333333,1.3054026729166666
4.822388788235294,179.98026470588238,1.368462829411765
3.590094007017544,179.96535526315787,1.3617583175438597
5.378040597999999,179.935431,1.308498596
4.087222712857144,179.9386226785714,1.3326476125
5.958099295918367,179.94294551020408,1.3326343714285716
5.028479178846154,179.92882076923075,1.2940949173076923
4.811081838775509,179.94058224489797,1.3220628734693878
5.297871176086956,179.9588654347826,1.328360802173913
5.332305832692309,179.9126730769231,1.3136531653846155
5.125542352083333,179.93495541666667,1.33086958125
5.024153722,179.920041,1.312216128
5.2649904,179.94421061224492,1.307573108163265
4.381889765306123,179.95927163265307,1.344439687755102
11.480163445652176,179.9375613043478,1.3375218891304348
5.784373523529411,179.9499311764706,1.3289513176470589
4.492091717307692,179.95160038461538,1.3408701365384617
4.553260280851064,179.94404893617025,1.3486178574468086
6.338709929411764,179.93265431372552,1.325220431372549
4.407311582352942,179.96330529411762,1.3482979450980392
4.615348981132076,179.95615886792453,1.354551958490566
4.960744730769231,179.92726134615384,1.3270873423076923
5.307079737037037,179.9407048148148,1.3373870129629628
6.130597987234043,179.93297659574472,1.3283697148936169
3.208750741509433,179.93825754716983,1.329767116981132
3.619647586363637,179.948965,1.3172609090909093
5.052327814,179.9194132,1.292449022
4.896989611764706,179.93343764705884,1.3186626588235295
5.6918525,179.93366166666667,1.3043084166666667
5.138321997916667,179.90386999999998,1.3022980375
5.307605747272729,179.9554538181818,1.3133258527272726
4.744008748979592,179.96650959183674,1.3392102897959184
5.114364734693877,179.9613659183673,1.3257603693877549
5.48831811875,179.94076875,1.3283361875
4.529316453846153,179.94365057692306,1.303221871153846
4.5162786087719295,179.93714894736843,1.335108392982456
6.143160924489796,179.92709346938773,1.3276254285714286
4.562021808163267,179.95328387755103,1.312776875510204
4.830893436842105,179.92533526315793,1.2989191596491227
5.116587660416666,179.94183958333332,1.3081845625
4.967994044897959,179.9291855102041,1.306219312244898
4.336461335849057,179.91795981132077,1.287332533962264
4.600985595,179.93902849999998,1.304803925
5.369879222222222,179.92640037037037,1.3050301388888892
5.334779424489796,179.9266444897959,1.3077376
4.364637657142858,179.93093767857144,1.2789122785714284
5.0814643627450975,179.933751372549,1.3079111352941175
5.269749324,179.92064580000002,1.31123421
4.455145618518519,179.9342909259259,1.32641265
5.920414764705884,179.921761372549,1.3124134647058825
27.474457462962967,-38.55989901851851,55.83927224074074
52.35345203846154,151.01923557692308,-48.34357471153846
39.14004052083333,148.92328875,-71.82552233333334
12.709154462962966,-31.037246074074073,-41.00574677777778
29.11052672727273,-45.62292069090909,47.01640272727273
78.71506188,25.81202098,-49.96625276
54.44182779591837,137.68519755102042,-58.65114479591837
75.80874519298246,144.6600845614035,-19.139627280701752
54.575502617021286,139.24820319148935,-55.513883404255324
6.58040606,-35.68633462,60.28856472
67.43215216216217,-9.403605005405408,-1.4378592648648645
6.937810570588236,-39.81595894117647,59.09629572549019
8.219877900000002,-46.45411122448979,61.71251573469388
309.3860307017544,-11.044300894736843,72.81627742105263
31.40631416981132,-179.94818716981132,1.5160060207547168
30.8699036,-179.9572696,1.50089603
30.68184664,-179.98579099999998,1.4755084619999999
30.861560431372553,-179.97190607843135,1.4806576
30.78800348,7.200001600000001,1.446643804
31.15488892857143,-179.99444517857143,1.4393427196428572
30.73261928846154,-179.96220846153847,1.455147090384615
30.92236996153846,-179.97038346153846,1.4378173269230767
30.77318392307692,117.68868192307691,1.430343278846154
30.423051040816325,-47.755906326530564,1.4046869836734694
30.45764444680851,179.97999553191485,1.4012126425531914
30.50944769642857,179.9730925,1.3791268160714285
30.267162551020412,179.98804836734695,1.4221574653061224
29.79642483018868,179.96764113207547,1.380576758490566
30.90780334042553,179.94103319148937,1.3846870978723405
30.4039815,179.9792094230769,1.3852800326923078
30.726437642857146,179.98015982142857,1.3773677714285717
30.15426764,179.985531,1.391194978
29.90600786,-179.99607659999995,1.4269329819999998
30.78732466666667,179.96091444444446,1.388114098148148
30.390901,179.96538625,1.40787711875
31.33322975,179.99211923076925,1.3823627692307692
31.25741832727273,179.97962836363635,1.36136024
30.92222732,179.9699034,1.364255656
29.91726612765957,179.9736374468085,1.4020997595744682
30.34931390384615,89.99713769230772,1.3714751923076922
29.89262056,179.982707,1.375263964
30.01193576086957,179.98230260869565,1.3837607347826086
29.40254566,179.9819104,1.378063002
29.745480482142852,-173.56641160714287,1.3863904339285715
29.33081769387755,179.9799048979592,1.3791520959183674
30.055680411764712,-179.9835256862745,1.3832017764705882
30.198840877192982,179.98189473684207,1.386705552631579
30.396894170212764,179.96051765957446,1.3535937659574468
30.309337037735855,179.98124018867924,1.3535230150943396
29.90353150909091,179.9520218181818,1.3654486836363635
30.051857785714287,179.95105285714286,1.380697982142857
29.752037274509807,179.95388333333332,1.3547175058823528
29.939635183673467,179.96868408163266,1.345947357142857
31.16384324074074,179.96992129629632,1.366752535185185
29.738918382978724,179.98843787234043,1.3699117638297873
30.079036875,179.96948041666667,1.3482455770833333
29.0921607755102,-179.93573775510205,1.3714612775510204
29.07131544642857,-179.9805582142857,1.3108841839285714
28.790038921568627,-179.9950837254902,1.311101505882353
28.838953705882354,179.95495509803922,1.2775221666666667
29.72694552083333,-179.98209645833333,1.293373
29.01034418,-179.9874696,1.293660988
28.53443759574468,-179.98143617021276,1.3036389212765958
29.557639473684212,179.99532368421055,1.2986706315789474
29.64676083636364,-134.1721058181818,1.3050357781818185
29.42380144897959,-62.44422795918366,1.321543181632653
29.112188489795923,-179.9903885714286,1.3062031734693875
28.76969393478261,15.649654565217466,1.321415947826087
29.04220050943396,179.99436283018866,1.3151829264150945
28.968408295454545,-179.9934893181818,1.3046325636363636
29.29166094339623,-3.3980433962264107,1.3206316603773585
29.88667049090909,-179.97507872727272,1.3141035309090907
28.61116838181818,-179.99283690909093,1.3181211836363635
29.074064183673467,-128.56568183673463,1.3235075224489796
28.60332914285714,-179.99653081632653,1.3300575102040817
